date,open,high,low,close,volume,change_pct
2026-01-20,3.6,3.62,3.56,3.59,12673500.0,-0.2777777777777879
2026-01-21,3.57,3.72,3.55,3.68,20121601.0,2.506963788300842
2026-01-22,3.7,3.76,3.63,3.68,15436000.0,0.0
2026-01-23,3.67,3.72,3.64,3.67,15575350.0,-0.27173913043478937
2026-01-26,3.67,3.67,3.52,3.58,23478600.0,-2.4523160762942697
2026-01-27,3.57,3.58,3.45,3.52,20161869.0,-1.6759776536312887
2026-01-28,3.5,3.53,3.45,3.46,13178100.0,-1.7045454545454586
2026-01-29,3.45,3.51,3.4,3.44,16102001.0,-0.5780346820809301
2026-01-30,3.42,3.45,3.37,3.41,14238369.0,-0.8720930232558044
2026-02-02,3.41,3.52,3.4,3.42,15727700.0,0.2932551319648091
2026-02-03,3.42,3.52,3.4,3.52,19110400.0,2.923976608187129
2026-02-04,3.53,3.62,3.49,3.6,23019500.0,2.2727272727272707
2026-02-05,3.58,3.85,3.56,3.76,65016000.0,4.444444444444429
2026-02-06,3.78,3.8,3.55,3.55,44988901.0,-5.585106382978722
2026-02-09,3.54,3.84,3.5,3.62,46505300.0,1.9718309859154903
2026-02-10,3.62,3.69,3.54,3.62,27542000.0,0.0
2026-02-11,3.66,3.66,3.56,3.58,17440000.0,-1.104972375690605
2026-02-12,3.57,3.58,3.49,3.54,18394600.0,-1.1173184357541888
2026-02-13,3.54,3.55,3.46,3.46,15358500.0,-2.259887005649719
2026-02-24,3.52,3.6,3.47,3.58,19869100.0,3.4682080924855585
2026-02-25,3.6,3.84,3.56,3.7,50994000.0,3.3519553072625774
2026-02-26,3.73,4.07,3.62,4.07,73581800.0,10.000000000000009
2026-02-27,4.07,4.48,3.94,4.28,162458420.0,5.1597051597051635
